"";"Duration__in_seconds_";"Finished";"RecordedDate";"ResponseId";"Q6___R_gulation_cogn_1";"Q6___R_gulation_cogn_2";"Q6___R_gulation_cogn_3";"Q6___R_gulation_cogn_4";"Q6___R_gulation_cogn_5";"Q6___R_gulation_cogn_6";"Q6___R_gulation_cogn_7";"Q6___R_gulation_cogn_8";"Q6___R_gulation_cogn_9";"Q6___R_gulation_cogn_10";"Q6___R_gulation_cogn_11";"Q6___R_gulation_cogn_12";"Q6___R_gulation_cogn_13";"Q6___R_gulation_cogn_14";"Q6___R_gulation_cogn_15";"Q6___R_gulation_cogn_16";"Q6___R_gulation_cogn_17";"Q6___R_gulation_cogn_18";"Q7___Alim_intuitive_1";"Q7___Alim_intuitive_2";"Q7___Alim_intuitive_3";"Q7___Alim_intuitive_4";"Q7___Alim_intuitive_5";"Q7___Alim_intuitive_6";"Q7___Alim_intuitive_7";"Q7___Alim_intuitive_8";"Q7___Alim_intuitive_9";"Q7___Alim_intuitive_10";"Q7___Alim_intuitive_11";"Q7___Alim_intuitive_12";"Q7___Alim_intuitive_13";"Q7___Alim_intuitive_14";"Q7___Alim_intuitive_15";"Q7___Alim_intuitive_16";"Q7___Alim_intuitive_17";"Q7___Alim_intuitive_18";"Q7___Alim_intuitive_19";"Q7___Alim_intuitive_20";"Q7___Alim_intuitive_21";"Q7___Alim_intuitive_22";"Q7___Alim_intuitive_23";"Q9___Alim__motionnel";"Q10___Alim__motionne";"Q11___Alim__motionne";"Q12___Estime_corpore_1";"Q12___Estime_corpore_2";"Q12___Estime_corpore_3";"Q12___Estime_corpore_4";"Q12___Estime_corpore_5";"Q12___Estime_corpore_6";"Q12___Estime_corpore_7";"Q12___Estime_corpore_8";"Q12___Estime_corpore_9";"Q12___Estime_corpore_10";"Q12___Estime_corpore_11";"Q12___Estime_corpore_12";"Q12___Estime_corpore_13";"Q12___Estime_corpore_14";"Q12___Estime_corpore_15";"Q12___Estime_corpore_16";"Q12___Estime_corpore_17";"Q12___Estime_corpore_18";"Q12___Estime_corpore_19";"Q12___Estime_corpore_20";"Q12___Estime_corpore_21";"Q12___Estime_corpore_22";"Q12___Estime_corpore_23";"Q13___Internalisatio_1";"Q13___Internalisatio_2";"Q13___Internalisatio_3";"Q13___Internalisatio_4";"Q13___Internalisatio_5";"Q13___Internalisatio_6";"Q13___Internalisatio_7";"Q13___Internalisatio_8";"Q13___Internalisatio_9";"Q14___QSREIC_1";"Q14___QSREIC_2";"Q14___QSREIC_3";"Q14___QSREIC_4";"Q14___QSREIC_5";"Q14___QSREIC_6";"Q14___QSREIC_7";"Q14___QSREIC_8";"Q14___QSREIC_9";"Q14___QSREIC_10";"Q14___QSREIC_11";"Q14___QSREIC_12";"Q14___QSREIC_13";"Q14___QSREIC_14";"Q14___QSREIC_15";"Q14___QSREIC_16";"Q14___QSREIC_17";"Q14___QSREIC_18";"Q14___QSREIC_19";"Q14___QSREIC_20";"Q14___QSREIC_21";"Q14___QSREIC_22";"Q14___QSREIC_23";"Q14___QSREIC_24";"Q14___QSREIC_25";"Q14___QSREIC_26";"Q14___QSREIC_27"
"335";3906;1;2021-12-16 16:53:34;"R_z8oTTZqqlSd7VHb";2;2;3;4;4;4;1;2;5;2;1;4;2;3;4;4;3;2;5;5;5;5;5;2;4;2;4;5;5;1;1;1;2;4;5;5;5;5;4;1;1;1;1;1;2;3;3;4;3;3;4;2;3;2;1;4;3;4;3;4;2;3;3;4;4;2;1;1;4;1;4;4;4;1;4;2;5;2;2;1;4;3;2;5;1;1;2;5;2;1;1;1;4;3;4;2;2;2;4;1;1;1;1
"336";2297;1;2021-12-16 19:27:19;"R_3KxZ8JXlWtvZWXF";3;1;1;5;1;5;2;2;4;1;2;2;2;5;2;2;4;1;2;5;4;4;5;1;1;1;4;5;5;1;1;1;1;5;4;2;1;1;2;1;2;1;1;1;1;3;2;4;1;2;4;2;3;1;3;2;4;4;2;1;3;5;4;1;4;2;3;2;2;1;2;2;2;1;2;2;3;2;1;2;3;5;1;3;5;2;1;1;5;4;4;1;5;2;1;4;3;5;5;1;1;1;5
"337";2006;1;2021-12-16 21:30:23;"R_2SeEioZsA6UWAvc";2;1;2;1;2;2;1;2;2;1;1;1;2;1;2;4;1;1;4;3;4;3;3;4;2;3;4;3;3;4;4;3;3;4;4;3;3;4;4;4;4;3;3;3;4;4;4;3;2;3;3;3;3;3;2;3;3;4;3;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;5;5;5;5;4;1;2;1;2;4;4;1;2;5;2;2;5;2;1;1
"338";768;1;2021-12-16 21:52:00;"R_128SK7juzSFIKL6";2;3;3;2;4;4;1;5;2;2;2;3;2;2;4;2;2;2;4;2;3;4;3;4;3;4;5;3;2;4;2;2;4;3;2;3;3;3;4;4;4;3;2;2;3;4;3;5;1;4;4;2;4;1;2;4;3;4;3;2;1;2;3;1;4;3;4;4;3;2;4;4;3;2;3;2;3;3;2;1;3;5;4;5;1;4;2;2;1;1;1;2;2;3;2;1;5;3;4;2;2;1;1
"339";1102;1;2021-12-17 05:19:49;"R_2RamBp2daJCZtbw";2;4;3;2;2;4;2;2;4;2;2;4;2;2;2;2;3;2;3;4;5;2;3;2;3;2;1;1;4;4;4;4;4;4;5;4;4;3;2;2;2;3;3;3;4;4;4;3;4;4;2;4;3;3;1;4;1;3;4;4;1;3;2;3;4;4;4;1;1;2;1;1;1;1;1;1;1;2;5;1;4;5;5;5;4;4;1;4;1;1;1;5;4;4;1;1;5;1;2;1;1;1;1
"340";654;1;2021-12-17 05:41:18;"R_0uiCHSoTtdH6T3X";3;4;2;3;3;3;1;1;3;2;1;3;2;2;2;4;2;2;3;4;5;2;3;4;4;2;1;3;4;4;3;4;4;5;5;3;2;2;4;2;3;2;2;3;1;2;2;4;3;3;2;2;4;2;2;2;5;2;2;1;4;3;3;1;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;4;4;1;5;3;3;2;2;2;2;3;4;1;4;4;3;3;5;2;2;2
"341";1789;1;2021-12-17 13:38:22;"R_w14VG0OOuHd0OYN";5;4;5;2;4;5;2;3;2;1;1;4;2;2;5;2;1;1;4;2;3;2;2;2;2;2;2;3;2;4;5;4;4;3;4;3;4;4;2;3;2;3;3;3;4;3;3;3;1;4;3;3;4;2;1;4;3;4;4;3;2;2;3;2;3;4;3;2;1;1;2;2;2;1;2;2;2;3;1;1;2;2;4;3;3;2;2;1;2;2;3;2;3;3;1;1;3;2;2;2;2;2;1
"342";833;1;2021-12-17 15:36:57;"R_1eCALr4S2stTiPq";4;3;3;2;3;3;4;4;2;1;2;3;4;2;3;4;1;1;4;2;4;4;2;3;2;2;3;2;2;4;4;4;4;3;2;4;4;4;2;2;2;3;3;3;2;4;2;4;3;2;4;1;4;2;4;3;4;3;3;3;3;4;4;2;4;3;3;4;4;2;3;4;2;2;2;4;4;4;2;2;5;4;4;3;3;2;2;2;2;2;2;2;2;2;3;2;2;2;4;3;2;4;2
"343";759;1;2021-12-17 19:42:12;"R_299WjoaHbMOWN9F";1;3;3;5;4;4;2;1;2;1;1;2;2;5;3;2;2;1;4;5;5;5;5;1;1;1;3;5;5;1;1;1;1;5;4;2;3;3;1;1;2;1;1;1;1;3;1;5;2;1;5;1;5;1;5;1;5;2;1;1;5;5;5;1;5;1;1;5;1;4;1;4;1;4;4;4;4;2;2;4;1;3;2;2;1;2;2;2;4;2;3;1;3;1;3;4;2;3;5;2;3;3;5
"344";869;1;2021-12-17 21:42:39;"R_xrobvEprOEQDKQp";2;4;2;1;2;4;2;1;3;1;2;2;2;1;4;2;4;2;2;3;4;3;2;4;2;4;2;2;2;4;4;4;4;4;4;2;2;2;3;4;4;3;3;3;2;3;1;4;2;2;4;1;5;1;4;3;4;3;2;2;4;5;4;2;4;2;1;4;4;3;4;4;2;2;2;4;2;2;2;3;4;3;3;4;3;1;3;3;2;2;3;1;2;3;4;3;3;2;4;2;4;1;5
"345";931;1;2021-12-18 05:16:26;"R_1LzjDGJ5YPiToD6";2;5;3;2;3;5;2;5;4;2;3;4;1;1;4;4;5;2;2;3;5;1;4;2;1;3;1;4;4;4;3;4;4;4;5;4;3;2;3;2;4;3;2;3;1;4;2;2;1;2;3;3;3;3;2;1;2;2;3;4;3;1;1;1;3;3;1;3;3;3;3;4;3;3;3;1;2;4;1;1;1;4;2;4;1;5;2;4;3;4;3;3;1;4;1;3;3;4;2;2;3;1;2
"346";1043;1;2021-12-18 07:48:08;"R_YVL7JaWwVXaBcop";4;3;4;2;4;2;4;3;2;2;3;4;3;2;4;4;1;2;3;4;4;4;4;3;2;2;2;4;4;2;2;2;4;4;4;4;4;4;2;2;2;1;1;2;3;3;3;4;2;3;3;2;3;2;3;3;3;3;3;2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;2;2;3;2;2;3;2;3;3;2;2;3;4;2;2;2;2;3;2;2;2;2;3;3;2;2;2
"347";521;1;2021-12-18 07:58:59;"R_3Oizs9AdGyJkruY";3;2;5;2;4;2;2;5;1;2;3;3;5;2;2;5;1;2;2;4;4;4;4;4;2;4;2;4;4;2;2;2;2;4;2;2;2;2;4;2;2;1;1;2;3;4;3;3;3;3;4;2;4;2;3;4;4;5;4;3;2;5;3;5;3;3;4;4;5;5;5;5;5;5;5;5;4;4;2;5;5;5;4;2;2;2;1;5;4;2;2;2;2;3;3;1;5;3;5;3;2;4;3
"348";1067;1;2021-12-18 14:00:35;"R_3irkYLi0hFfMk9g";4;4;4;2;4;3;2;4;2;2;1;4;4;2;4;5;2;2;5;4;4;5;4;4;4;4;5;4;4;3;2;2;4;4;4;5;4;4;4;3;4;2;2;2;4;3;4;2;2;4;2;3;2;3;1;4;1;5;4;4;1;2;2;3;2;4;4;1;1;1;1;1;1;1;1;1;2;4;2;1;1;3;5;4;2;4;4;2;1;4;4;5;4;4;1;2;4;1;2;4;1;2;1
"349";1381;1;2021-12-19 02:07:29;"R_3Gert5JPzzUXX6d";5;4;2;1;4;3;5;2;2;1;4;2;2;1;2;3;2;2;5;5;4;3;2;2;2;2;4;4;4;5;4;3;4;3;2;4;2;2;2;2;2;2;2;2;3;3;3;4;1;3;4;2;3;2;1;3;2;3;3;1;1;3;3;3;4;4;2;4;3;3;4;3;4;3;4;3;1;1;1;1;2;5;3;2;2;2;3;3;1;1;5;2;1;3;1;4;5;2;4;4;2;1;1
"350";560;1;2021-12-19 05:16:29;"R_28XP45wW0rJ5Opp";2;3;4;5;4;3;3;4;2;1;3;3;3;4;3;3;2;1;5;3;2;5;4;1;1;1;5;3;3;4;5;5;4;1;1;4;2;4;1;1;1;3;3;3;3;3;2;4;1;3;4;2;4;2;4;3;3;2;2;2;3;5;5;2;4;3;3;4;4;3;4;4;4;4;4;4;3;3;3;2;4;3;3;3;2;2;1;3;1;2;3;2;2;2;2;2;3;3;2;2;3;4;1
"351";2003;1;2021-12-19 06:51:48;"R_2UaQQkFi8mjLPdQ";1;5;1;5;5;3;1;1;5;2;1;2;1;4;2;2;5;2;2;5;4;4;4;2;4;4;2;5;4;2;2;2;2;4;4;2;2;2;2;2;2;1;1;1;2;3;2;5;5;1;5;1;5;1;5;1;5;2;1;1;5;5;5;1;5;1;1;4;4;2;4;4;4;2;4;3;1;3;1;4;4;5;1;1;5;1;1;5;5;5;2;1;5;1;4;4;2;5;5;1;3;1;2
"352";878;1;2021-12-19 09:25:49;"R_3M55UQOjj7KaQzL";4;4;5;3;5;5;2;5;1;1;1;4;4;2;3;5;1;1;1;2;5;2;1;5;3;4;1;1;1;5;4;5;5;5;5;2;1;2;4;3;4;4;2;3;3;3;3;4;1;3;5;4;5;4;4;4;3;2;3;4;2;1;1;2;4;3;2;5;4;5;5;4;4;5;4;3;1;4;4;1;5;5;3;5;2;2;2;4;1;1;1;2;3;3;3;2;4;3;4;2;3;2;1
"353";1042;1;2021-12-19 12:25:59;"R_2ByVVzJHjVank94";3;2;4;1;4;1;1;3;1;1;1;3;1;1;2;1;1;1;3;4;4;3;4;2;2;2;4;3;4;4;2;2;2;4;4;3;2;2;2;2;2;2;3;1;2;3;2;3;1;2;2;3;3;2;1;3;2;3;3;2;1;1;2;1;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;4;2;4;2;4;2;4;3;1;1;2;1;2;1;2;1;1;2;1;1;1;1
"354";954;1;2021-12-19 15:24:34;"R_2rYg3D9xvuxrC7Z";5;2;4;2;4;2;5;5;2;1;5;5;5;1;5;5;2;1;4;2;5;1;2;5;5;5;5;1;1;5;5;5;5;2;5;4;5;5;5;5;5;4;4;3;4;4;4;2;1;4;2;5;1;4;1;5;1;5;5;5;1;1;1;1;2;5;5;1;1;1;1;1;1;1;1;1;1;1;3;1;1;3;4;5;5;5;4;1;1;2;1;5;5;4;1;1;1;1;2;1;1;1;1
"355";1085;1;2021-12-19 16:41:42;"R_3ikz11kpB9J2Bvb";4;4;1;2;4;4;3;2;4;1;2;2;2;3;2;4;1;1;4;4;4;4;3;3;3;3;2;2;2;4;4;4;4;4;4;3;2;1;3;4;4;3;3;3;3;4;2;4;4;2;4;2;5;1;3;3;3;4;2;3;1;4;4;1;4;3;2;4;4;4;4;4;4;4;4;2;2;3;2;3;3;5;3;5;1;2;2;4;2;1;4;2;2;3;4;1;4;3;5;3;2;2;2
"356";2156;1;2021-12-19 17:37:43;"R_2YYwRyWgICjxHxJ";3;3;3;3;3;2;2;3;1;1;2;3;2;2;2;4;2;1;4;3;4;4;2;2;2;2;3;3;3;3;3;3;3;4;4;3;3;3;4;3;3;2;3;2;3;3;3;3;1;3;3;2;3;2;1;3;3;4;4;3;1;1;2;1;3;3;3;2;1;1;2;2;1;1;2;2;1;2;4;1;1;3;3;3;1;5;2;3;1;1;2;3;3;3;1;2;1;2;2;3;2;1;1
"357";1245;1;2021-12-20 00:52:40;"R_3sdkmTQ5s0Pnrv7";2;1;5;4;2;1;2;5;1;1;2;5;5;4;5;5;1;1;1;2;5;1;1;5;5;5;1;1;1;5;5;5;5;5;5;4;3;4;5;5;5;4;4;4;2;3;2;2;2;3;4;3;3;2;2;4;2;4;3;4;3;1;1;3;3;3;2;3;1;2;1;2;1;1;1;1;1;5;3;2;1;3;4;5;2;5;1;4;1;1;1;4;1;5;1;1;5;1;2;2;1;2;1
"358";655;1;2021-12-20 01:03:15;"R_1N7Vx3BmMRL3Kyb";4;3;2;2;3;3;1;2;2;2;1;2;2;2;2;2;2;2;4;1;4;2;1;4;3;4;1;2;2;5;5;5;4;4;5;5;5;5;4;4;4;4;4;4;3;4;3;3;1;3;1;3;4;2;1;4;1;5;4;4;1;1;1;4;4;3;3;3;3;3;3;3;3;3;3;3;1;2;2;1;2;4;2;4;2;2;2;3;1;3;1;3;1;2;1;1;2;1;3;2;1;2;1
"359";550;1;2021-12-20 16:09:26;"R_3oYLwMSuwzthxmR";4;3;4;3;4;3;2;3;2;2;2;3;3;2;3;3;2;2;4;1;4;3;1;2;3;3;5;2;1;4;5;5;4;3;2;5;5;5;4;2;2;4;4;4;4;3;5;3;2;4;2;4;1;3;1;4;1;5;5;3;1;2;1;1;2;5;5;2;1;1;2;2;2;1;2;2;1;2;2;1;1;1;3;5;2;4;2;5;1;2;2;5;1;5;1;3;4;1;1;4;2;2;1
"360";793;1;2021-12-20 18:25:48;"R_1Qa9hsIMTnkZZs1";2;3;3;2;2;3;2;4;2;1;2;2;2;1;2;3;2;1;4;5;4;4;4;4;3;2;4;4;4;3;2;2;3;4;2;5;5;5;4;2;2;1;1;2;4;4;4;3;4;3;2;3;4;4;3;4;2;4;4;4;1;3;3;5;4;4;4;3;4;4;4;3;4;4;4;4;1;3;3;1;2;2;2;4;2;2;3;3;1;1;1;3;2;4;2;2;3;2;2;3;3;1;1
"361";1052;1;2021-12-20 18:58:29;"R_3eaVtrvm34DFWt2";4;1;3;3;4;1;4;2;1;1;3;4;2;1;5;1;1;1;1;5;5;1;5;3;3;4;1;5;5;1;1;1;2;5;4;4;2;2;3;4;4;2;3;1;2;3;1;5;3;3;5;1;5;1;5;2;5;3;2;1;3;4;3;2;4;1;1;5;4;1;5;5;1;1;1;1;1;2;4;1;5;5;2;5;1;1;1;1;4;1;3;1;1;2;3;1;1;3;5;4;4;1;1
"362";742;1;2021-12-21 07:27:04;"R_DUFbRkkKEev1Dnr";2;5;3;5;3;5;1;1;5;4;1;4;1;5;2;1;5;5;5;5;5;5;5;3;1;1;5;5;5;1;1;1;1;5;1;1;3;3;1;1;1;1;1;1;1;3;1;5;1;1;2;1;3;1;3;1;5;3;1;1;5;5;5;1;5;1;3;5;5;5;5;5;5;5;5;5;5;1;1;1;5;5;1;2;5;1;1;3;5;5;1;1;5;1;5;5;5;3;5;5;1;1;5
"363";723;1;2021-12-21 09:16:48;"R_2agVZ0tsn6MWTKE";4;4;5;2;4;3;2;4;2;4;2;5;3;2;5;5;2;4;4;5;4;2;2;2;2;2;2;4;5;4;4;4;4;4;1;4;5;5;1;1;1;1;3;3;4;4;4;5;2;4;2;4;5;4;1;4;1;4;4;4;1;1;2;4;3;4;4;2;2;2;2;2;2;2;2;2;4;4;2;1;2;4;4;4;2;4;4;4;1;1;2;4;4;5;2;1;2;2;4;4;2;2;2
"364";981;1;2021-12-21 16:40:07;"R_1gToIfdjBC5L66t";2;3;4;2;2;3;4;4;1;2;2;4;3;2;4;4;2;1;4;2;4;2;2;4;4;3;4;2;2;4;4;4;4;4;3;4;4;4;4;4;4;3;3;3;4;4;3;4;3;3;3;2;3;2;1;4;2;4;3;3;1;2;2;4;2;3;3;3;2;1;1;1;2;1;1;1;2;4;3;1;3;5;4;4;2;3;3;2;1;1;1;3;3;4;1;2;3;3;3;4;2;1;1
"365";894;1;2021-12-21 18:55:20;"R_T881HzKhieBNrVL";4;5;5;2;5;5;2;5;3;2;2;4;4;2;4;5;2;2;2;4;4;3;4;3;3;3;2;4;4;4;2;3;4;4;5;2;2;4;2;2;3;2;2;2;3;3;2;4;2;3;4;3;4;2;3;3;3;4;3;3;2;3;2;2;4;3;3;3;3;3;3;3;2;2;2;2;2;3;3;1;1;2;4;5;2;4;2;2;1;2;1;2;2;4;1;2;2;2;4;2;2;2;1
"366";610;1;2021-12-21 19:19:37;"R_curkX8pTiJ1DBDP";4;4;5;2;4;2;3;5;1;1;4;5;4;2;5;3;2;1;4;4;5;2;3;2;2;2;2;3;3;4;2;2;5;4;2;4;5;4;2;2;2;2;3;3;4;3;4;4;1;3;3;4;2;3;4;4;2;4;4;3;2;2;1;2;2;4;4;3;2;2;2;2;2;2;4;2;2;4;4;1;2;4;5;5;5;2;3;4;2;1;2;4;4;4;2;3;2;1;3;4;1;2;1
"367";970;1;2021-12-22 09:18:23;"R_4VDA24wgwd04i3L";4;5;4;4;5;4;3;2;1;1;4;4;4;2;4;4;1;1;4;3;4;2;2;4;3;4;1;3;2;4;2;4;4;4;4;4;4;4;4;4;4;2;3;3;3;2;1;2;3;3;3;2;4;2;1;3;1;3;3;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;4;1;1;3;3;4;3;3;2;3;2;2;2;2;2;3;1;2;3;3;3;1;3;1;1
"368";782;1;2021-12-22 12:04:17;"R_2S1U3pIpsMIbDn8";4;3;3;2;3;2;2;3;2;1;2;3;3;2;2;4;1;1;4;4;4;2;4;4;4;4;4;3;4;4;2;2;3;4;3;4;4;4;4;3;3;2;2;2;4;4;4;2;1;4;2;4;3;4;1;4;1;4;4;4;1;1;1;4;1;4;4;2;1;1;1;1;1;1;1;1;1;2;2;2;1;2;3;3;3;4;3;3;1;2;2;3;3;4;1;1;3;1;2;3;1;1;1
"369";914;1;2021-12-22 13:33:27;"R_31zrvCPVDA5o2pb";3;3;5;2;4;2;2;5;4;1;4;5;4;1;5;5;1;1;4;4;4;5;4;4;4;4;3;1;2;2;4;4;4;4;2;5;4;4;4;4;4;2;2;2;2;3;4;1;2;3;4;4;5;4;4;5;2;5;4;5;1;1;2;1;3;4;3;2;1;1;1;1;1;1;1;1;5;5;5;1;2;2;5;5;4;5;2;5;1;4;3;5;5;5;1;4;1;2;2;5;2;1;1
"370";1366;1;2021-12-22 17:47:07;"R_1OTvNIjuI1SDrUX";1;1;1;1;1;1;1;5;1;5;5;1;1;1;1;1;1;1;3;1;5;1;1;5;3;5;3;1;1;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;4;5;1;1;5;1;5;2;5;1;5;1;5;5;5;1;1;1;1;1;5;4;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;5;5;1;5;5;1;1;1;1;5;1;5;1;1;5;1;1;5;1;1;1
"371";1070;1;2021-12-23 07:03:33;"R_1LZ0H1VpI1wpNV5";2;3;3;2;3;3;2;4;2;2;2;2;3;4;3;4;2;2;2;1;5;2;1;4;4;4;2;1;1;5;2;5;5;5;5;3;4;4;4;4;4;4;4;4;3;4;3;1;3;3;5;4;5;4;3;4;5;4;3;4;4;1;1;1;3;4;3;4;1;4;1;4;1;4;1;1;3;1;4;1;1;2;4;4;2;5;2;3;1;4;4;4;2;5;1;3;5;1;2;4;2;3;2
"372";1289;1;2021-12-23 13:03:09;"R_3R9JrON4EnEo9oF";2;3;2;4;5;5;1;1;4;2;1;3;2;3;3;2;4;2;4;3;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;5;5;5;5;4;4;3;3;2;3;2;2;1;1;2;3;4;4;4;1;3;3;3;3;4;3;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;3;2;3;1;3;1;2;2;2;3;2;3;3;1;2;2;2;3;3;2;1;2
"373";1154;1;2021-12-23 13:54:44;"R_1LpvVonZODYQkBc";4;3;3;4;4;2;4;5;1;2;5;4;4;2;3;3;2;2;4;4;5;2;2;4;2;3;1;2;4;4;2;2;5;4;3;4;4;5;4;4;4;2;3;3;4;4;4;1;1;4;2;4;2;2;1;4;1;5;3;4;1;2;2;2;3;4;3;2;1;1;1;1;1;1;1;1;1;3;4;1;3;4;5;5;3;5;4;5;1;2;1;5;4;5;1;2;3;1;1;5;1;1;2
"374";861;1;2021-12-24 10:07:12;"R_3Ic8QpHNIGwpFFc";3;3;2;2;3;2;2;3;2;2;2;3;2;2;2;2;2;2;1;2;4;2;2;4;4;4;2;1;2;4;4;4;4;4;4;3;4;3;3;4;4;3;3;3;3;3;4;1;1;4;2;3;3;3;2;3;2;3;3;3;3;1;3;1;3;3;3;1;1;1;1;1;1;1;1;1;2;1;3;1;1;3;2;4;2;4;2;4;2;3;4;4;3;4;1;2;5;4;2;5;2;2;1
"375";638;1;2021-12-24 15:38:55;"R_2D2LYEqtkPEEdxW";5;1;5;3;5;1;3;5;1;1;1;5;5;3;5;5;2;1;5;2;5;2;1;4;4;3;4;1;1;1;2;4;4;4;5;4;4;4;2;2;3;3;3;3;3;4;2;2;2;2;3;2;2;1;1;4;2;4;3;1;2;1;2;3;1;3;3;2;1;1;1;1;1;1;1;1;2;2;2;1;1;5;2;5;3;5;4;5;1;3;4;3;1;5;1;4;4;1;4;1;1;1;1
"376";8989;1;2021-12-24 18:37:17;"R_RsHzKkJLOvuxkK5";5;2;5;2;2;1;1;5;1;2;1;5;4;2;5;5;1;1;2;1;4;3;1;5;4;2;4;2;1;5;4;3;5;4;5;5;4;4;5;2;4;3;3;3;3;4;2;1;1;3;4;5;5;4;1;4;3;5;3;5;3;1;1;3;3;4;2;3;1;1;1;1;3;2;4;2;1;1;1;1;2;2;1;5;4;5;1;2;2;1;1;2;2;5;1;2;1;2;3;1;5;2;1
"377";673;1;2021-12-24 18:45:24;"R_3NLrtB8aq5c4Ymw";3;2;2;2;2;1;2;3;1;2;2;2;2;1;3;3;1;1;1;2;4;1;2;4;3;4;1;3;2;4;3;3;4;5;5;3;4;3;4;4;4;2;3;2;3;3;3;3;1;3;2;3;3;3;1;3;1;3;3;3;2;2;1;3;3;3;3;3;2;1;2;2;1;1;1;2;1;2;3;1;2;3;2;4;2;2;2;2;2;2;2;2;1;3;1;1;3;2;4;2;2;2;1
"378";774;1;2021-12-24 19:57:07;"R_22wSXvArhWyp6M2";3;2;2;1;2;2;3;2;4;4;3;2;2;2;2;3;3;3;3;3;4;2;3;3;2;2;1;3;3;2;3;3;2;4;5;3;3;3;2;2;2;2;2;2;3;3;2;4;2;3;4;2;3;1;3;3;3;3;3;2;3;3;3;1;3;3;3;3;2;1;2;2;1;1;1;1;3;2;2;1;2;4;2;3;3;3;2;2;2;3;3;2;1;2;2;2;4;1;3;3;2;1;1
"379";1770;1;2021-12-24 21:04:44;"R_2VfhpuhfjXlGv50";4;5;4;5;4;4;3;4;2;2;3;3;3;4;4;4;2;2;4;5;4;4;5;1;1;1;1;4;4;2;4;4;4;4;1;4;4;4;1;1;1;2;4;4;1;4;3;4;4;3;4;1;5;1;4;4;3;3;3;2;4;2;3;4;3;3;2;4;4;1;5;5;5;1;5;3;2;4;3;1;5;5;3;4;3;2;2;4;4;3;4;2;2;4;2;3;4;4;3;3;4;4;2
"380";904;1;2021-12-25 05:07:39;"R_WDTARKqsNgaaIOl";2;4;4;3;5;5;3;5;4;3;2;5;4;2;3;4;3;2;4;4;4;4;4;3;2;4;3;4;4;3;2;3;1;4;4;3;4;4;3;4;4;3;2;2;3;3;3;4;3;3;4;3;4;3;1;3;3;3;3;4;1;1;3;4;2;3;2;4;3;2;2;3;2;2;3;4;3;3;3;1;2;4;3;3;3;3;3;3;3;2;2;2;1;2;2;2;2;2;3;3;3;3;3
"381";2495;1;2021-12-25 06:45:38;"R_2anliyQ5GqiwH4e";2;3;2;2;2;3;2;4;2;2;3;3;2;2;3;2;2;1;5;3;4;2;2;3;2;4;4;2;2;4;4;4;4;3;2;4;4;3;4;4;2;2;2;4;4;5;5;3;1;4;1;3;1;3;1;3;2;5;4;3;1;1;1;3;2;5;4;1;1;1;1;3;1;1;1;1;1;3;4;1;1;2;3;2;1;1;1;2;1;2;2;5;1;5;1;2;5;1;2;5;2;1;1
"382";879;1;2021-12-25 20:14:35;"R_1QKuAsqQ3OQ6LLK";4;4;4;4;4;4;2;2;1;2;2;4;3;3;5;3;2;2;3;2;4;4;3;4;2;1;1;1;2;2;3;2;4;4;5;4;2;4;2;1;1;3;3;2;2;4;2;4;3;2;3;2;4;2;2;4;4;4;4;3;2;4;3;3;4;3;2;4;4;4;4;4;4;4;4;3;4;2;2;4;4;5;5;4;3;2;2;4;5;2;2;1;4;3;3;1;3;1;5;1;2;3;2
"383";2160;1;2021-12-25 21:46:40;"R_u8F6DsztFxP1GoN";4;2;5;3;4;3;2;5;1;2;2;5;3;2;5;4;2;2;4;4;4;3;4;4;4;4;2;3;4;3;3;3;4;4;3;5;5;4;4;4;4;2;2;3;4;4;3;4;1;3;3;3;3;3;2;4;2;3;4;2;1;2;2;2;2;4;3;3;2;1;2;2;2;1;2;2;1;3;4;1;1;1;4;4;2;5;2;5;2;2;2;3;3;5;1;1;5;1;2;5;2;2;1
"384";953;1;2021-12-26 08:50:05;"R_2e9VJs8Arx3iiSD";4;3;2;2;3;2;2;2;2;1;2;2;2;2;3;3;2;1;3;2;4;3;3;2;2;2;3;3;3;2;3;3;4;3;2;4;2;3;2;2;2;2;2;3;2;4;3;4;1;3;3;3;3;2;3;3;3;3;3;2;3;3;3;2;3;3;3;4;4;3;3;4;3;3;3;3;2;3;2;1;2;4;2;4;4;3;2;2;1;2;1;2;2;3;2;2;1;1;3;2;1;2;1
