"";"Duration__in_seconds_";"Finished";"RecordedDate";"ResponseId";"Q6___R_gulation_cogn_1";"Q6___R_gulation_cogn_2";"Q6___R_gulation_cogn_3";"Q6___R_gulation_cogn_4";"Q6___R_gulation_cogn_5";"Q6___R_gulation_cogn_6";"Q6___R_gulation_cogn_7";"Q6___R_gulation_cogn_8";"Q6___R_gulation_cogn_9";"Q6___R_gulation_cogn_10";"Q6___R_gulation_cogn_11";"Q6___R_gulation_cogn_12";"Q6___R_gulation_cogn_13";"Q6___R_gulation_cogn_14";"Q6___R_gulation_cogn_15";"Q6___R_gulation_cogn_16";"Q6___R_gulation_cogn_17";"Q6___R_gulation_cogn_18";"Q7___Alim_intuitive_1";"Q7___Alim_intuitive_2";"Q7___Alim_intuitive_3";"Q7___Alim_intuitive_4";"Q7___Alim_intuitive_5";"Q7___Alim_intuitive_6";"Q7___Alim_intuitive_7";"Q7___Alim_intuitive_8";"Q7___Alim_intuitive_9";"Q7___Alim_intuitive_10";"Q7___Alim_intuitive_11";"Q7___Alim_intuitive_12";"Q7___Alim_intuitive_13";"Q7___Alim_intuitive_14";"Q7___Alim_intuitive_15";"Q7___Alim_intuitive_16";"Q7___Alim_intuitive_17";"Q7___Alim_intuitive_18";"Q7___Alim_intuitive_19";"Q7___Alim_intuitive_20";"Q7___Alim_intuitive_21";"Q7___Alim_intuitive_22";"Q7___Alim_intuitive_23";"Q9_Alim_emotionnel";"Q10_Alim_emotionnel";"Q11_Alim_emotionnel";"Q12___Estime_corpore_1";"Q12___Estime_corpore_2";"Q12___Estime_corpore_3";"Q12___Estime_corpore_4";"Q12___Estime_corpore_5";"Q12___Estime_corpore_6";"Q12___Estime_corpore_7";"Q12___Estime_corpore_8";"Q12___Estime_corpore_9";"Q12___Estime_corpore_10";"Q12___Estime_corpore_11";"Q12___Estime_corpore_12";"Q12___Estime_corpore_13";"Q12___Estime_corpore_14";"Q12___Estime_corpore_15";"Q12___Estime_corpore_16";"Q12___Estime_corpore_17";"Q12___Estime_corpore_18";"Q12___Estime_corpore_19";"Q12___Estime_corpore_20";"Q12___Estime_corpore_21";"Q12___Estime_corpore_22";"Q12___Estime_corpore_23";"Q13___Internalisatio_1";"Q13___Internalisatio_2";"Q13___Internalisatio_3";"Q13___Internalisatio_4";"Q13___Internalisatio_5";"Q13___Internalisatio_6";"Q13___Internalisatio_7";"Q13___Internalisatio_8";"Q13___Internalisatio_9";"Q14___QSREIC_1";"Q14___QSREIC_2";"Q14___QSREIC_3";"Q14___QSREIC_4";"Q14___QSREIC_5";"Q14___QSREIC_6";"Q14___QSREIC_7";"Q14___QSREIC_8";"Q14___QSREIC_9";"Q14___QSREIC_10";"Q14___QSREIC_11";"Q14___QSREIC_12";"Q14___QSREIC_13";"Q14___QSREIC_14";"Q14___QSREIC_15";"Q14___QSREIC_16";"Q14___QSREIC_17";"Q14___QSREIC_18";"Q14___QSREIC_19";"Q14___QSREIC_20";"Q14___QSREIC_21";"Q14___QSREIC_22";"Q14___QSREIC_23";"Q14___QSREIC_24";"Q14___QSREIC_25";"Q14___QSREIC_26";"Q14___QSREIC_27";"CERQ_ACC";"CERQ_RUM";"CERQ_REA";"CERQ_CUL";"CERQ_REC";"CERQ_DRA";"CERQ_BLA";"CERQ_PLA";"CERQ_PERS";"CERQ_MAL";"CERQ_ADA";"AI_UPE";"AI_EPPR";"AI_RHSC";"AI_BFC";"AI_total";"BE_APP";"BE_ATT";"BE_Poids";"BE_total";"EE";"Interna";"QSREIC_dramatisation";"QSREIC_planif";"QSREIC_recentrage";"QSREIC_social";"QSREIC_culpa";"QSREIC_refus";"QSREIC_rumination";"QSREIC_physique";"QSREIC_évitement";"QSREIC_ADA";"QSREIC_MAL"
"334";828;1;2021-12-16 16:22:15;"R_8zXuHp0bMUnkgZr";4;5;3;5;2;4;2;4;5;2;2;5;3;4;3;4;4;2;2;1;4;2;2;3;2;2;4;1;1;2;2;2;2;4;2;2;1;2;4;2;1;1;1;1;3;2;3;1;2;2;2;2;2;1;2;2;3;2;2;3;2;2;2;1;2;2;2;4;4;4;4;4;4;4;4;4;3;3;2;1;2;4;5;4;3;2;1;2;3;2;4;1;3;3;4;5;4;3;5;2;2;2;2;6;9;7;9;4;9;4;8;7;31;32;18;13;14;5;50;22;9;16;47;3;36;11;8;10;12;7;9;3;6;11;39;38
"335";3906;1;2021-12-16 16:53:34;"R_z8oTTZqqlSd7VHb";2;2;3;4;4;4;1;2;5;2;1;4;2;3;4;4;3;2;1;1;5;1;1;2;4;2;2;1;1;1;1;1;2;4;5;5;5;5;4;1;1;1;1;1;2;3;3;2;3;3;2;2;3;2;5;4;3;4;3;4;4;3;3;4;2;2;1;1;4;1;4;4;4;1;4;2;5;2;2;1;2;3;2;5;1;1;2;5;2;1;1;1;4;3;2;2;2;2;4;1;1;5;1;6;6;5;7;2;8;4;8;6;25;27;18;9;14;15;56;28;18;21;67;3;25;11;10;7;14;5;5;2;5;4;36;27
"336";2297;1;2021-12-16 19:27:19;"R_3KxZ8JXlWtvZWXF";3;1;1;5;1;5;2;2;4;1;2;2;2;5;2;2;4;1;4;1;4;2;1;1;1;1;2;1;1;1;1;1;1;5;4;2;1;1;2;1;2;1;1;1;1;3;2;2;1;2;2;2;3;1;3;2;2;4;2;1;3;1;2;1;2;2;3;2;2;1;2;2;2;1;2;2;3;2;1;2;3;5;1;3;5;2;1;1;5;4;4;1;5;2;5;4;3;5;5;1;1;5;5;4;6;3;10;4;8;2;4;4;26;19;21;8;8;4;41;23;11;13;47;3;16;17;5;4;16;10;7;5;7;13;32;52
"337";2006;1;2021-12-16 21:30:23;"R_2SeEioZsA6UWAvc";2;1;2;1;2;2;1;2;2;1;1;1;2;1;2;4;1;1;2;3;4;3;3;4;2;3;2;3;3;4;4;3;3;4;4;3;3;4;4;4;4;3;3;3;4;4;4;3;2;3;3;3;3;3;4;3;3;4;3;3;4;4;4;3;3;3;3;2;2;2;2;2;2;2;1;2;2;2;1;1;5;1;1;5;5;5;5;4;1;2;1;2;4;4;5;2;5;2;2;5;2;5;1;4;3;4;2;2;3;2;3;6;10;19;19;26;21;10;76;33;16;27;76;9;17;13;13;6;20;2;17;2;3;4;56;24
"338";768;1;2021-12-16 21:52:00;"R_128SK7juzSFIKL6";2;3;3;2;4;4;1;5;2;2;2;3;2;2;4;2;2;2;2;4;3;2;3;4;3;4;1;3;4;4;2;2;4;3;2;3;3;3;4;4;4;3;2;2;3;4;3;1;1;4;2;2;2;1;4;4;3;4;3;2;5;4;3;1;2;3;4;4;3;2;4;4;3;2;3;2;3;3;2;1;3;5;4;5;1;4;2;2;1;1;1;2;2;3;4;1;5;3;4;2;2;5;1;6;7;8;4;3;4;4;7;4;19;28;13;26;23;9;71;32;14;19;65;7;27;7;9;9;17;6;13;3;5;3;48;24
"339";1102;1;2021-12-17 05:19:49;"R_2RamBp2daJCZtbw";2;4;3;2;2;4;2;2;4;2;2;4;2;2;2;2;3;2;3;2;5;4;3;2;3;2;5;5;2;4;4;4;4;4;5;4;4;3;2;2;2;3;3;3;4;4;4;3;4;4;4;4;3;3;5;4;5;3;4;4;5;3;4;3;2;4;4;1;1;2;1;1;1;1;1;1;1;2;5;1;2;5;5;5;4;4;1;4;1;1;1;5;4;4;5;1;5;1;2;1;1;5;1;4;8;5;4;4;7;4;6;4;23;23;26;28;13;11;78;40;18;29;87;9;10;10;8;14;17;6;15;1;3;3;54;23
"340";654;1;2021-12-17 05:41:18;"R_0uiCHSoTtdH6T3X";3;4;2;3;3;3;1;1;3;2;1;3;2;2;2;4;2;2;3;2;5;4;3;4;4;2;5;3;2;4;3;4;4;5;5;3;2;2;4;2;3;2;2;3;1;2;2;2;3;3;4;2;2;2;4;2;1;2;2;1;2;3;3;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;3;4;4;1;5;3;3;2;2;2;2;3;4;5;4;4;3;3;5;2;4;2;6;7;3;5;2;5;4;5;6;21;22;27;25;19;7;78;23;10;18;51;7;18;8;10;10;17;5;16;3;4;8;53;28
"341";1789;1;2021-12-17 13:38:22;"R_w14VG0OOuHd0OYN";5;4;5;2;4;5;2;3;2;1;1;4;2;2;5;2;1;1;2;4;3;4;4;2;2;2;4;3;4;4;5;4;4;3;4;3;4;4;2;3;2;3;3;3;4;3;3;3;1;4;3;3;2;2;5;4;3;4;4;3;4;4;3;2;3;4;3;2;1;1;2;2;2;1;2;2;2;3;1;1;4;2;4;3;3;2;2;1;2;2;3;2;3;3;5;1;3;2;2;2;2;4;1;9;9;8;4;3;3;2;9;4;18;33;20;32;13;11;76;35;14;25;74;9;15;10;8;8;16;4;9;2;3;5;41;24
"342";833;1;2021-12-17 15:36:57;"R_1eCALr4S2stTiPq";4;3;3;2;3;3;4;4;2;1;2;3;4;2;3;4;1;1;2;4;4;2;4;3;2;2;3;4;4;4;4;4;4;3;2;4;4;4;2;2;2;3;3;3;2;4;2;2;3;2;2;1;2;2;2;3;2;3;3;3;3;2;2;2;2;3;3;4;4;2;3;4;2;2;2;4;4;4;2;2;1;4;4;3;3;2;2;2;2;2;2;2;2;2;3;2;2;2;4;3;2;2;2;7;6;7;4;6;3;2;6;8;15;34;16;32;13;12;73;23;15;17;55;9;27;11;10;8;9;6;9;2;6;6;36;31
"343";759;1;2021-12-17 19:42:12;"R_299WjoaHbMOWN9F";1;3;3;5;4;4;2;1;2;1;1;2;2;5;3;2;2;1;2;1;5;1;1;1;1;1;3;1;1;1;1;1;1;5;4;2;3;3;1;1;2;1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;5;1;4;1;4;1;4;4;4;4;2;2;4;5;3;2;2;1;2;2;2;4;2;3;1;3;1;3;4;2;3;5;2;3;3;5;5;7;4;10;3;4;2;5;4;23;21;20;8;7;8;43;10;9;8;27;3;28;10;9;5;13;7;7;3;9;12;34;41
"344";869;1;2021-12-17 21:42:39;"R_xrobvEprOEQDKQp";2;4;2;1;2;4;2;1;3;1;2;2;2;1;4;2;4;2;4;3;4;3;4;4;2;4;4;4;4;4;4;4;4;4;4;2;2;2;3;4;4;3;3;3;2;3;1;2;2;2;2;1;1;1;2;3;2;3;2;2;2;1;2;2;2;2;1;4;4;3;4;4;2;2;2;4;2;2;2;3;2;3;3;4;3;1;3;3;2;2;3;1;2;3;2;3;3;2;4;2;4;5;5;4;8;3;2;4;7;3;6;4;20;21;23;31;21;6;81;18;13;12;43;9;29;9;12;8;13;5;7;2;7;11;40;34
"345";931;1;2021-12-18 05:16:26;"R_1LzjDGJ5YPiToD6";2;5;3;2;3;5;2;5;4;2;3;4;1;1;4;4;5;2;4;3;5;5;2;2;1;3;5;2;2;4;3;4;4;4;5;4;3;2;3;2;4;3;2;3;1;4;2;4;1;2;3;3;3;3;4;1;4;2;3;4;3;5;5;1;3;3;1;3;3;3;3;4;3;3;3;1;2;4;1;1;5;4;2;4;1;5;2;4;3;4;3;3;1;4;5;3;3;4;2;2;3;5;2;5;10;8;3;5;9;4;8;5;26;31;28;24;15;9;76;27;9;29;65;8;26;8;13;7;19;7;13;4;3;8;52;30
"346";1043;1;2021-12-18 07:48:08;"R_YVL7JaWwVXaBcop";4;3;4;2;4;2;4;3;2;2;3;4;3;2;4;4;1;2;3;2;4;2;2;3;2;2;4;2;2;2;2;2;4;4;4;4;4;4;2;2;2;1;1;2;3;3;3;2;2;3;3;2;3;2;3;3;3;3;3;2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;2;2;3;2;4;3;2;3;3;2;2;3;4;2;2;2;2;3;4;2;2;2;3;3;2;4;2;8;5;7;4;7;3;4;8;7;16;37;21;18;13;12;64;30;14;20;64;4;35;9;9;8;15;7;9;2;5;6;41;29
"347";521;1;2021-12-18 07:58:59;"R_3Oizs9AdGyJkruY";3;2;5;2;4;2;2;5;1;2;3;3;5;2;2;5;1;2;4;2;4;2;2;4;2;4;4;2;2;2;2;2;2;4;2;2;2;2;4;2;2;1;1;2;3;4;3;3;3;3;2;2;2;2;3;4;2;5;4;3;4;1;3;5;3;3;4;4;5;5;5;5;5;5;5;5;4;4;2;5;1;5;4;2;2;2;1;5;4;2;2;2;2;3;3;1;5;3;5;3;2;2;3;7;4;10;4;5;2;4;5;10;14;37;20;16;18;6;60;30;21;20;71;4;44;10;12;9;8;9;12;3;10;6;41;38
"348";1067;1;2021-12-18 14:00:35;"R_3irkYLi0hFfMk9g";4;4;4;2;4;3;2;4;2;2;1;4;4;2;4;5;2;2;1;2;4;1;2;4;4;4;1;2;2;3;2;2;4;4;4;5;4;4;4;3;4;2;2;2;4;3;4;4;2;4;4;3;4;3;5;4;5;5;4;4;5;4;4;3;4;4;4;1;1;1;1;1;1;1;1;1;2;4;2;1;5;3;5;4;2;4;4;2;1;4;4;5;4;4;5;2;4;1;2;4;1;4;1;8;7;8;4;3;4;4;8;9;19;36;15;19;23;13;70;43;17;30;90;6;9;12;11;11;18;4;17;1;3;7;57;27
"349";1381;1;2021-12-19 02:07:29;"R_3Gert5JPzzUXX6d";5;4;2;1;4;3;5;2;2;1;4;2;2;1;2;3;2;2;1;1;4;3;4;2;2;2;2;2;2;5;4;3;4;3;2;4;2;2;2;2;2;2;2;2;3;3;3;2;1;3;2;2;3;2;5;3;4;3;3;1;5;3;3;3;2;4;2;4;3;3;4;3;4;3;4;3;1;1;1;1;4;5;3;2;2;2;3;3;1;1;5;2;1;3;5;4;5;2;4;4;2;5;1;9;7;4;2;9;4;3;4;5;16;31;15;25;12;8;60;32;13;20;65;6;31;5;9;7;16;6;13;2;5;10;45;28
"350";560;1;2021-12-19 05:16:29;"R_28XP45wW0rJ5Opp";2;3;4;5;4;3;3;4;2;1;3;3;3;4;3;3;2;1;1;3;2;1;2;1;1;1;1;3;3;4;5;5;4;1;1;4;2;4;1;1;1;3;3;3;3;3;2;2;1;3;2;2;2;2;2;3;3;2;2;2;3;1;1;2;2;3;3;4;4;3;4;4;4;4;4;4;3;3;3;2;2;3;3;3;2;2;1;3;1;2;3;2;2;2;4;2;3;3;2;2;3;2;1;6;6;8;9;6;4;2;6;6;21;32;7;29;6;10;52;25;11;15;51;9;35;9;10;8;11;4;9;3;4;6;38;26
"351";2003;1;2021-12-19 06:51:48;"R_2UaQQkFi8mjLPdQ";1;5;1;5;5;3;1;1;5;2;1;2;1;4;2;2;5;2;4;1;4;2;2;2;4;4;4;1;2;2;2;2;2;4;4;2;2;2;2;2;2;1;1;1;2;3;2;1;5;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;4;4;2;4;4;4;2;4;3;1;3;1;4;2;5;1;1;5;1;1;5;5;5;2;1;5;1;2;4;2;5;5;1;3;5;2;6;8;2;9;2;10;4;4;3;31;17;22;14;16;6;58;11;12;9;32;3;31;16;12;3;10;10;5;5;9;8;30;48
"352";878;1;2021-12-19 09:25:49;"R_3M55UQOjj7KaQzL";4;4;5;3;5;5;2;5;1;1;1;4;4;2;3;5;1;1;5;4;5;4;5;5;3;4;5;5;5;5;4;5;5;5;5;2;1;2;4;3;4;4;2;3;3;3;3;2;1;3;1;4;1;4;2;4;3;2;3;4;4;5;5;2;2;3;2;5;4;5;5;4;4;5;4;3;1;4;4;1;1;5;3;5;2;2;2;4;1;1;1;2;3;3;3;2;4;3;4;2;3;4;1;9;9;10;5;3;2;2;7;9;18;38;29;38;23;5;95;24;12;30;66;9;39;7;13;10;13;6;10;3;5;4;46;25
"353";1042;1;2021-12-19 12:25:59;"R_2ByVVzJHjVank94";3;2;4;1;4;1;1;3;1;1;1;3;1;1;2;1;1;1;3;2;4;3;2;2;2;2;2;3;2;4;2;2;2;4;4;3;2;2;2;2;2;2;3;1;2;3;2;3;1;2;4;3;3;2;5;3;4;3;3;2;5;5;4;1;4;3;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;4;2;4;2;4;2;4;3;1;1;2;1;2;5;2;1;1;2;1;1;5;1;7;3;7;2;2;2;2;5;2;9;23;20;19;12;7;58;34;11;24;69;6;18;7;9;7;17;7;8;1;4;4;41;23
"354";954;1;2021-12-19 15:24:34;"R_2rYg3D9xvuxrC7Z";5;2;4;2;4;2;5;5;2;1;5;5;5;1;5;5;2;1;2;4;5;5;4;5;5;5;1;5;5;5;5;5;5;2;5;4;5;5;5;5;5;4;4;3;4;4;4;4;1;4;4;5;5;4;5;5;5;5;5;5;5;5;5;1;4;5;5;1;1;1;1;1;1;1;1;1;1;1;3;1;5;3;4;5;5;5;4;1;1;2;1;5;5;4;5;1;1;1;2;1;1;5;1;9;4;9;3;10;4;2;10;10;13;48;20;38;30;14;102;46;16;37;99;11;9;13;7;11;20;4;12;1;3;3;50;24
"355";1085;1;2021-12-19 16:41:42;"R_3ikz11kpB9J2Bvb";4;4;1;2;4;4;3;2;4;1;2;2;2;3;2;4;1;1;2;2;4;2;3;3;3;3;4;4;4;4;4;4;4;4;4;3;2;1;3;4;4;3;3;3;3;4;2;2;4;2;2;2;1;1;3;3;3;4;2;3;5;2;2;1;2;3;2;4;4;4;4;4;4;4;4;2;2;3;2;3;3;5;3;5;1;2;2;4;2;1;4;2;2;3;2;1;4;3;5;3;2;4;2;8;8;3;5;5;5;2;4;6;20;26;20;29;20;6;75;25;16;17;58;9;34;6;11;8;14;7;11;3;8;7;44;31
"356";2156;1;2021-12-19 17:37:43;"R_2YYwRyWgICjxHxJ";3;3;3;3;3;2;2;3;1;1;2;3;2;2;2;4;2;1;2;3;4;2;4;2;2;2;3;3;3;3;3;3;3;4;4;3;3;3;4;3;3;2;3;2;3;3;3;3;1;3;3;2;3;2;5;3;3;4;4;3;5;5;4;1;3;3;3;2;1;1;2;2;1;1;2;2;1;2;4;1;5;3;3;3;1;5;2;3;1;1;2;3;3;3;5;2;1;2;2;3;2;5;1;6;5;6;5;4;3;2;5;6;15;27;19;25;16;9;69;35;12;25;72;7;14;6;9;10;18;4;12;2;3;5;49;20
"357";1245;1;2021-12-20 00:52:40;"R_3sdkmTQ5s0Pnrv7";2;1;5;4;2;1;2;5;1;1;2;5;5;4;5;5;1;1;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;4;5;5;5;4;4;4;2;3;2;4;2;3;2;3;3;2;4;4;4;4;3;4;3;5;5;3;3;3;2;3;1;2;1;2;1;1;1;1;1;5;3;2;5;3;4;5;2;5;1;4;1;1;1;4;1;5;5;1;5;1;2;2;1;4;1;4;2;10;8;4;2;2;10;10;14;38;30;39;30;11;110;29;16;28;73;12;13;5;11;12;19;4;16;1;4;3;58;17
"358";655;1;2021-12-20 01:03:15;"R_1N7Vx3BmMRL3Kyb";4;3;2;2;3;3;1;2;2;2;1;2;2;2;2;2;2;2;2;5;4;4;5;4;3;4;5;4;4;5;5;5;4;4;5;5;5;5;4;4;4;4;4;4;3;4;3;3;1;3;5;3;2;2;5;4;5;5;4;4;5;5;5;4;2;3;3;3;3;3;3;3;3;3;3;3;1;2;2;1;4;4;2;4;2;2;2;3;1;3;1;3;1;2;5;1;2;1;3;2;1;4;1;7;6;4;4;2;4;4;4;4;18;21;24;37;23;15;99;37;18;28;83;12;27;7;8;6;17;5;9;1;4;3;40;20
"359";550;1;2021-12-20 16:09:26;"R_3oYLwMSuwzthxmR";4;3;4;3;4;3;2;3;2;2;2;3;3;2;3;3;2;2;2;5;4;3;5;2;3;3;1;4;5;4;5;5;4;3;2;5;5;5;4;2;2;4;4;4;4;3;5;3;2;4;4;4;5;3;5;4;5;5;5;3;5;4;5;1;4;5;5;2;1;1;2;2;2;1;2;2;1;2;2;1;5;1;3;5;2;4;2;5;1;2;2;5;1;5;5;3;4;1;1;4;2;4;1;8;6;7;5;4;4;4;6;6;19;31;15;37;16;15;83;46;15;32;93;12;15;6;11;10;19;2;17;1;2;6;57;17
"360";793;1;2021-12-20 18:25:48;"R_1Qa9hsIMTnkZZs1";2;3;3;2;2;3;2;4;2;1;2;2;2;1;2;3;2;1;2;1;4;2;2;4;3;2;2;2;2;3;2;2;3;4;2;5;5;5;4;2;2;1;1;2;4;4;4;3;4;3;4;3;2;4;3;4;4;4;4;4;5;3;3;5;2;4;4;3;4;4;4;3;4;4;4;4;1;3;3;1;4;2;2;4;2;2;3;3;1;1;1;3;2;4;4;2;3;2;2;3;3;5;1;4;6;7;3;4;4;2;4;5;15;24;16;17;17;15;65;35;21;28;84;4;34;6;12;9;17;3;11;2;3;4;49;18
"361";1052;1;2021-12-20 18:58:29;"R_3eaVtrvm34DFWt2";4;1;3;3;4;1;4;2;1;1;3;4;2;1;5;1;1;1;5;1;5;5;1;3;3;4;5;1;1;1;1;1;2;5;4;4;2;2;3;4;4;2;3;1;2;3;1;1;3;3;1;1;1;1;1;2;1;3;2;1;3;2;3;2;2;1;1;5;4;1;5;5;1;1;1;1;1;2;4;1;1;5;2;5;1;1;1;1;4;1;3;1;1;2;3;1;1;3;5;4;4;5;1;8;2;5;4;7;2;2;9;3;10;32;29;9;21;8;67;17;13;11;41;6;24;4;8;8;14;9;7;3;6;5;37;27
"362";742;1;2021-12-21 07:27:04;"R_DUFbRkkKEev1Dnr";2;5;3;5;3;5;1;1;5;4;1;4;1;5;2;1;5;5;1;1;5;1;1;3;1;1;1;1;1;1;1;1;1;5;1;1;3;3;1;1;1;1;1;1;1;3;1;1;1;1;4;1;3;1;3;1;1;3;1;1;1;1;1;1;1;1;3;5;5;5;5;5;5;5;5;5;5;1;1;1;1;5;1;2;5;1;1;3;5;5;1;1;5;1;1;5;5;3;5;5;1;5;5;5;10;4;10;2;10;9;6;2;39;19;14;8;8;7;37;19;9;8;36;3;45;20;6;3;9;10;12;3;6;11;30;50
"363";723;1;2021-12-21 09:16:48;"R_2agVZ0tsn6MWTKE";4;4;5;2;4;3;2;4;2;4;2;5;3;2;5;5;2;4;2;1;4;4;4;2;2;2;4;2;1;4;4;4;4;4;1;4;5;5;1;1;1;1;3;3;4;4;4;1;2;4;4;4;1;4;5;4;5;4;4;4;5;5;4;4;3;4;4;2;2;2;2;2;2;2;2;2;4;4;2;1;4;4;4;4;2;4;4;4;1;1;2;4;4;5;4;1;2;2;4;4;2;4;2;8;7;9;4;4;4;8;10;8;23;39;19;24;9;14;66;39;18;30;87;7;18;11;14;11;16;5;14;2;5;5;55;28
"364";981;1;2021-12-21 16:40:07;"R_1gToIfdjBC5L66t";2;3;4;2;2;3;4;4;1;2;2;4;3;2;4;4;2;1;2;4;4;4;4;4;4;3;2;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;3;3;4;4;3;2;3;3;3;2;3;2;5;4;4;4;3;3;5;4;4;4;4;3;3;3;2;1;1;1;2;1;1;1;2;4;3;1;3;5;4;4;2;3;3;2;1;1;1;3;3;4;5;2;3;3;3;4;2;5;1;4;6;8;4;6;3;3;8;7;16;33;19;32;23;12;86;37;19;23;79;9;13;8;11;11;17;6;13;3;4;4;52;25
"365";894;1;2021-12-21 18:55:20;"R_T881HzKhieBNrVL";4;5;5;2;5;5;2;5;3;2;2;4;4;2;4;5;2;2;4;2;4;3;2;3;3;3;4;2;2;4;2;3;4;4;5;2;2;4;2;2;3;2;2;2;3;3;2;2;2;3;2;3;2;2;3;3;3;4;3;3;4;3;4;2;2;3;3;3;3;3;3;3;2;2;2;2;2;3;3;1;5;2;4;5;2;4;2;2;1;2;1;2;2;4;5;2;2;2;4;2;2;4;1;9;10;10;4;4;5;4;8;9;23;40;24;21;16;8;69;28;14;22;64;6;23;8;9;11;19;3;10;2;5;4;49;22
"366";610;1;2021-12-21 19:19:37;"R_curkX8pTiJ1DBDP";4;4;5;2;4;2;3;5;1;1;4;5;4;2;5;3;2;1;2;2;5;4;3;2;2;2;4;3;3;4;2;2;5;4;2;4;5;4;2;2;2;2;3;3;4;3;4;2;1;3;3;4;4;3;2;4;4;4;4;3;4;4;5;2;4;4;4;3;2;2;2;2;2;2;4;2;2;4;4;1;4;4;5;5;5;2;3;4;2;1;2;4;4;4;4;3;2;1;3;4;1;4;1;8;6;10;4;7;3;2;10;7;15;42;21;24;12;13;70;36;14;29;79;8;21;12;12;13;17;6;12;1;4;6;54;29
"367";970;1;2021-12-22 09:18:23;"R_4VDA24wgwd04i3L";4;5;4;4;5;4;3;2;1;1;4;4;4;2;4;4;1;1;2;3;4;4;4;4;3;4;5;3;4;4;2;4;4;4;4;4;4;4;4;4;4;2;3;3;3;2;1;4;3;3;3;2;2;2;5;3;5;3;3;1;4;5;5;2;4;2;2;2;1;1;1;1;1;1;1;2;1;4;4;1;5;3;3;4;3;3;2;3;2;2;2;2;2;3;5;2;3;3;3;1;3;5;1;9;9;6;6;7;2;2;8;8;19;38;23;28;23;12;86;34;13;22;69;8;11;8;12;10;19;5;9;3;4;5;50;25
"368";782;1;2021-12-22 12:04:17;"R_2S1U3pIpsMIbDn8";4;3;3;2;3;2;2;3;2;1;2;3;3;2;2;4;1;1;2;2;4;4;2;4;4;4;2;3;2;4;2;2;3;4;3;4;4;4;4;3;3;2;2;2;4;4;4;4;1;4;4;4;3;4;5;4;5;4;4;4;5;5;5;4;5;4;4;2;1;1;1;1;1;1;1;1;1;2;2;2;5;2;3;3;3;4;3;3;1;2;2;3;3;4;5;1;3;1;2;3;1;5;1;7;5;6;4;4;3;2;5;7;14;29;19;20;22;12;73;43;17;34;94;6;10;9;9;9;18;3;13;1;4;4;49;21
"369";914;1;2021-12-22 13:33:27;"R_31zrvCPVDA5o2pb";3;3;5;2;4;2;2;5;4;1;4;5;4;1;5;5;1;1;2;2;4;1;2;4;4;4;3;5;4;2;4;4;4;4;2;5;4;4;4;4;4;2;2;2;2;3;4;5;2;3;2;4;1;4;2;5;4;5;4;5;5;5;4;1;3;4;3;2;1;1;1;1;1;1;1;1;5;5;5;1;4;2;5;5;4;5;2;5;1;4;3;5;5;5;5;4;1;2;2;5;2;5;1;7;5;10;3;6;5;2;10;9;15;42;16;27;24;13;80;29;16;35;80;6;10;18;14;15;19;3;16;2;3;8;64;34
"370";1366;1;2021-12-22 17:47:07;"R_1OTvNIjuI1SDrUX";1;1;1;1;1;1;1;5;1;5;5;1;1;1;1;1;1;1;3;5;5;5;5;5;3;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;4;5;5;1;5;5;5;4;5;5;5;5;5;5;5;5;5;5;1;5;5;4;1;1;1;1;1;1;1;1;1;1;1;5;1;5;1;5;5;1;5;5;1;1;1;1;5;1;5;5;1;5;1;1;5;1;5;1;2;2;6;2;6;2;6;2;2;12;18;26;40;28;15;109;48;16;40;104;12;9;4;8;15;20;2;20;1;2;3;63;12
"371";1070;1;2021-12-23 07:03:33;"R_1LZ0H1VpI1wpNV5";2;3;3;2;3;3;2;4;2;2;2;2;3;4;3;4;2;2;4;5;5;4;5;4;4;4;4;5;5;5;2;5;5;5;5;3;4;4;4;4;4;4;4;4;3;4;3;5;3;3;1;4;1;4;3;4;1;4;3;4;2;5;5;1;3;4;3;4;1;4;1;4;1;4;1;1;3;1;4;1;5;2;4;4;2;5;2;3;1;4;4;4;2;5;5;3;5;1;2;4;2;3;2;5;6;7;6;4;4;4;5;7;20;28;27;37;24;11;99;23;16;34;73;12;21;11;8;13;17;3;18;1;3;9;56;27
